review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
R2HCTS5FJEZNVG,5,25,32,N,Y
RBA507OGP4H0V,1,14,21,N,N
R2PVVUM4RB6369,1,34,48,N,N
R1KF6NDY9QDRNU,1,14,23,N,Y
R2S5R06LNSVMHX,4,165,170,N,N
R20VIM8DDPJGCW,1,28,40,N,N
R3VJCDD4GRDRKI,4,67,75,N,N
R2SSNH3T048W2F,5,153,168,N,Y
R2LBCROIVIF0JG,4,20,26,N,N
RNUWUZG3ZABNY,3,62,69,N,Y
RKCTZMF9CBL8A,5,19,26,N,Y
R201C0L2EZFZKZ,4,38,53,N,Y
R3LVVG8JHQFRKK,3,67,83,N,N
R2CWCLTV1YWM2N,5,68,71,N,N
R75CBTUDNEU5O,1,26,39,N,Y
R1SQWIFEK4E7F6,3,19,21,N,Y
R2GD67PQD58TAT,1,16,24,N,Y
R1GV0JQVDDSPIK,1,17,27,N,Y
R2X028K345DSAJ,1,14,25,N,N
R2EEWBOTYMJYCW,1,30,36,N,Y
R1T4F8VDA70DSD,1,26,39,N,Y
R1MCZ1FUEB0ZBJ,5,17,22,N,N
R2WHVJP7D5CCBF,2,24,27,N,N
R3RCN8W05OGA4Q,3,19,22,N,N
RGI7ETGJ9GKO4,1,21,21,N,N
R1IU1R20WXYTHY,5,26,30,N,Y
R28EGOUJ0UT7LP,5,31,49,N,N
R132RTO0XZ2PBQ,3,53,56,N,Y
R1FCHJ4WNRRJ6U,5,20,25,N,Y
RZEMNTJHMF571,1,27,31,N,N
RCO76LT9751KY,1,14,26,N,N
R1FE18EIXHZ8N4,3,306,319,N,N
R2Q8Q0RFELC8AW,5,34,42,N,N
R21VBQD8673TWS,5,24,26,N,Y
R34SZRI7VWZ3SU,1,16,29,N,N
R2UW0OQTTUW8LC,4,248,249,N,Y
R1XTFU8L940SPR,5,21,22,N,N
R1I7QT49W89GD3,3,22,26,N,Y
R22UUH1TLGYXEQ,1,34,36,N,Y
R3ELSQZAYXZHW9,4,28,32,N,N
R102Q2M68GWJJ6,1,18,26,N,Y
R236LOVZOXR4ZS,3,66,78,N,Y
R104S10ENG3HEW,1,13,24,N,N
R1EFS9C51SCW9L,5,49,52,N,Y
R24X7RZ12BMQAZ,5,19,34,N,N
R15CJNEFW1T7N2,5,80,98,N,N
R39PTFWIOV80S9,5,17,25,N,N
R12DMCCGJNNT1I,1,26,29,N,Y
R39319M5WPQFWF,5,24,24,N,N
R27R2RB3HKWGAK,5,159,181,N,Y
RWJZYVXOZN3FX,5,25,27,N,Y
R3HMCHG1K7OU45,5,19,24,N,N
R1YWDTNUR7J8DP,4,22,24,N,Y
R248HD31UNBUAZ,1,11,21,N,N
R10F9WFMKCW6RD,4,31,36,N,Y
RTMGYAAS3VQZP,1,52,75,N,Y
R2A7BHZTF738S3,1,44,69,N,N
RAR17TJGJL63O,1,43,44,N,Y
R3A4A37OL7O7MP,1,49,50,N,Y
R1948J6WYDGGS0,5,55,67,N,N
R2HWU4B6KYJOAU,1,24,30,N,Y
R1DPWDUBJ5TPRH,1,39,40,N,Y
R2C7ECQV5ZM9YJ,1,41,42,N,N
R61DQ6XXP3U10,5,17,21,N,N
R1J09OPAT7JO5W,3,59,62,N,Y
R22OGFJNGMHDLU,1,48,55,N,N
R3RJO65AL3UZXP,5,110,115,N,Y
R1KWVS8SD7JNQH,1,18,25,N,Y
R12G46783A1PCO,5,28,34,N,Y
R24PG7TZ6EXCO5,5,20,22,N,Y
R3IJ0U6J42NQ71,1,46,65,N,Y
R2VPF7J70JMFVE,5,57,59,N,Y
RWO96WSXW7WB2,4,37,41,N,N
R225JNZUQXHL44,5,20,24,N,N
R13UHMGLE1Y4G1,5,33,37,N,Y
REN442MWT9ZAR,5,17,27,N,N
R42DH51I7BJOO,1,13,21,N,N
R3MIPOFBBT9BLM,1,29,29,N,Y
R32JC8NXP79F6M,3,74,89,N,N
R3QLL558UQDF56,5,33,35,N,N
R264TGPJ34OUEQ,1,19,24,N,Y
R19OK1W9OB7UZJ,5,30,31,N,Y
R3P7WQWIPJTAKN,5,30,39,N,Y
R6H6KDNDQDC2N,1,17,26,N,Y
R2VYRMYSCDLUEN,1,81,86,N,Y
R3MVOC9CA66T6J,5,18,22,N,Y
R326GFP0HJOZXV,2,296,334,N,N
R2J7DEMU3UAVPX,3,47,61,N,Y
R3D4TQA7V91HFG,1,39,61,N,N
R16OC8CWGGMHZG,1,17,22,N,Y
RAXCBGK1NH039,1,31,36,N,Y
R3TMFLDR56VWD0,2,19,26,N,N
R2V9Y1PWS2NDKN,1,14,25,N,N
R1YSZ9NJ9VXRQ7,2,19,21,N,Y
R1KBL1KNWI5PID,5,402,455,N,Y
RABBZUXX8PGMM,4,21,24,N,Y
R1VCR67FFLCOTG,5,22,24,N,Y
R1XAWPWRKFE1KI,1,49,51,N,Y
RQE5TB88V46PX,5,65,74,N,N
R3P3ZZQE21993O,2,22,25,N,Y
R28NFI8TK2X5WC,5,70,99,N,Y
R2OWT1YMURSVTC,5,64,66,N,Y
RWDP67TU948XA,1,12,21,N,N
R18GQVWXQQFTL6,5,30,34,N,Y
R6TBT1Y599GXM,1,33,40,N,N
R2DPTBEOOHXZSZ,5,161,173,N,Y
R3JNEPHF5SXGC,1,20,23,N,Y
R20KVPAFFWGB56,1,36,36,N,Y
R23UK3XOCUF2GW,1,24,30,N,Y
R23J7W1FOBD3IQ,2,29,34,N,N
RVZAK4SBBZ221,5,20,32,N,N
R3L3X8IXHBAN14,5,21,23,N,Y
R3386YHKMJO51H,5,39,43,N,N
R17UUHB47IXNFU,4,17,22,N,N
R32VAU7YFXNYF0,1,32,49,N,N
RXQV9KYC2BPZQ,1,20,36,N,N
R2RW4T8KWXQXZQ,1,40,65,N,N
R28V722VX5LXA0,1,25,25,N,Y
RUKO259H6RR1Q,3,54,76,N,N
R2754QKGOUILIP,1,14,23,N,N
R3UF8TSW9I9M3A,1,300,354,N,N
R3KZGAJHI3ATX8,1,23,41,N,N
R17BUKH1W071TB,5,50,63,N,N
R2R2LWLLF0SSH3,5,28,28,N,Y
R36JBDNJDM2XE,5,23,23,N,Y
RN8O0OC3A1BKZ,4,97,108,N,N
RB1V7E63HFFZ4,1,19,22,N,Y
R1Z868NYQIY6DP,5,25,27,N,Y
RGNND7TY9YQEG,1,69,109,N,N
R42Z2NKSCU51O,1,13,22,N,N
R1FOKRWWH8BP10,1,35,36,N,N
R3MHVWXXOLFHHE,4,90,99,N,Y
R35WMD358U39HP,1,91,93,N,Y
R11O30KI2IDP8S,5,104,126,N,Y
R2H6HR94QSOHPF,5,22,22,N,Y
R339PSIKNORS4B,2,35,45,N,N
R1L6ICM6QT2MIZ,5,16,24,N,N
R2JI0L4H7IS011,5,22,22,N,Y
R2EIMZY0YM6QGD,1,25,29,N,Y
R3P3VDU4D41JSN,1,173,210,N,N
R28HBWKJRWN5QL,1,249,286,N,N
R22VV8G717BCB6,3,238,262,N,Y
R2MWC5XFZ4TPHR,1,41,53,N,Y
R1H2OXDG26JNL7,4,28,30,N,Y
RHEUE1NPGAL6J,5,30,38,N,N
R1US2ZT3TV499M,5,19,29,N,N
R3USLIORBWJ7LG,5,33,42,N,N
R2QRPHLPKQSPZ7,1,18,35,N,N
R2YYANQG8DS3N,5,25,36,N,N
R1AMX6KYKSNZ0M,4,25,25,N,Y
RTHMM2WHK72CD,3,36,50,N,N
R2FCN312HYJXA4,1,29,35,N,N
RWCQJ1QD8QS5Z,2,18,23,N,N
RG22BZ917JWZ5,1,42,52,N,Y
R2XG6VYBNMBLV5,4,36,42,N,Y
RL9P3C3I7U0JV,1,17,29,N,N
R1FTONRKHP80RD,5,117,123,N,Y
R32YSIUE4E7PJJ,5,17,27,N,N
R1L3R6VIYIX31P,5,59,59,N,Y
R1TTG05HHDOPMZ,5,26,30,N,Y
R18PDV95OM78ZZ,1,17,28,N,N
R2HAFM00Y5ZLB6,1,28,40,N,Y
R10EZ2CYMJ5TRG,5,25,28,N,Y
RFSK5N53D891E,5,20,21,N,Y
R1I9EEOJT5FXYS,1,65,95,N,Y
RKX5G4SC4OCF3,5,20,23,N,N
R3J889BNWX1QN4,5,24,28,N,Y
R3K5I1LALBEWNC,1,21,25,N,Y
R3FADFVYF3G0I6,1,15,28,N,N
R17TPUR7WFYP5D,5,78,88,N,Y
RHYM8DF90U4O3,1,151,161,N,N
R2M6R303BMRK8R,1,24,29,N,Y
R2KC7VROE4B5ZI,5,80,104,N,Y
R3T66X12QM6W2X,1,52,86,N,N
RH4BI3SHERA38,5,38,47,N,N
R1KWXB5QW7553P,1,22,26,N,Y
R1YRQJBJMLMJQK,4,93,101,N,Y
RA3FKIYQYTB57,5,25,34,N,Y
R313REL8ELNTVX,5,184,220,N,Y
RFMBR6Z1KFW8E,5,34,42,N,N
R9902C56N0ROE,1,93,101,N,N
RWJW0DNWKGYLZ,5,62,77,N,N
R3B2L97MPWCAUO,1,13,23,N,Y
R1HT1CA2700BZ3,1,20,25,N,Y
R1LDM3XBYULL6U,1,28,34,N,Y
RACXUOSAF0NVY,1,165,188,N,Y
R23U9E5ZJIRUMM,1,21,34,N,N
R208RABD241FMX,5,21,26,N,N
RF4F74OYSJ6G9,5,233,271,N,N
R2ZUJO5C7PHZL3,1,18,22,N,N
R3GP0B0XA6SBYL,5,39,43,N,N
R1Q83XRLLWQ72E,1,64,104,N,N
R11EG1ZWUTSCZH,5,290,320,N,N
R1XMYAOJB0R3E1,1,28,29,N,Y
R2ZJT45WKMTNI4,5,53,60,N,N
R3QM6ZC87J1G91,1,15,28,N,N
R6407J1PDLJ66,3,20,31,N,Y
R28A2VYTFGA7WK,4,16,21,N,Y
R25ZVV1AXMC8ZE,5,44,56,N,Y
RE441403XWL99,1,16,27,N,N
R3PR28Y9HRVDOL,5,65,87,N,Y
R2MN0HOG5Z24P5,1,32,44,N,N
R2JSD3JSNBKQRG,1,69,107,N,N
R388HP3Q2O8VXX,5,33,37,N,Y
R1TYFGYV61JHXY,1,41,41,N,Y
R206W427CTXX92,5,20,22,N,Y
R3PXDYSLQP4RO2,5,22,27,N,N
R2TAH79WDC020M,1,49,53,N,Y
R1ZCIS2O53D6IM,5,47,54,N,N
R3IP9CA23F04DS,1,78,120,N,N
RIB10SY4CCV6E,1,49,92,N,N
RP3RY056ZHK0T,5,114,126,N,Y
R7WMY22UPI0YC,1,73,83,N,N
R2FE7OVU4K3LAO,1,30,48,N,N
R9TDGU6YU1MM6,1,53,100,N,N
R3S98XMY9LX661,4,23,27,N,Y
R2OJVL1PJY69WV,5,39,39,N,Y
RLJIX5NCWB7GK,1,21,38,N,Y
R34IZR4PPK7SJ8,2,25,38,N,N
R3DUTTZMMR9684,1,44,85,N,N
RQSHPYA9GWZ68,1,43,81,N,N
R2EMRVYMYBCM8I,4,20,25,N,N
R35I2CFNRYF805,1,15,30,N,N
R2TD2NNLVWQRXQ,1,33,39,N,N
R3S16WNNWAK15Q,1,19,27,N,Y
R3FA61GR6BHAPG,5,496,532,N,N
R1HM4L2UUH53XW,1,23,25,N,Y
R17LGD548QO5QD,1,43,81,N,N
RV1WJ8286SM9Z,1,26,50,N,N
R3E71ISTA18UCC,5,24,33,N,N
R2F00OB5R0F7TI,4,18,23,N,N
R2NVF5O8WLAXZ8,1,18,33,N,N
RMDONQHXCLHYQ,5,22,25,N,Y
R12SBEYVPCKTKB,1,39,40,N,N
R3AJQHBS5ADALC,1,32,56,N,N
R12AJ7WIAYZZK,3,16,22,N,N
R3PH3ZPTDVS7PG,1,40,76,N,N
R2V6DZCG7VLV8N,2,52,61,N,N
R2GHJVLNXTMKUI,1,31,61,N,N
R2W5K90CFX2ZR3,3,119,129,N,N
R28MB416SE3VH,3,35,50,N,N
R256KKUYFQ97FY,1,13,25,N,N
R3DAMZVPDQYEQ9,4,22,28,N,N
R9945IOQAMMQT,5,117,124,N,Y
R3FB0EELX4V197,1,22,36,N,N
R2QO3LADJFA286,1,14,26,N,N
R37TGHZNOYS3EC,1,17,28,N,N
R21P1D0W0W77PR,5,25,28,N,N
R3H9JYB4WWC6QZ,1,16,22,N,N
R1HW3HIL2YDJ8X,4,25,28,N,Y
R1BQ8XK93NEQE1,4,30,34,N,N
R9LXZ69CY5LT6,1,19,35,N,N
R9VZ2O6R7SA5D,5,17,24,N,Y
R2GUAQOAAWJA14,5,15,24,N,N
R1RHUX7NDL9HSF,5,28,32,N,Y
R33FLZIDBTOO0P,5,81,88,N,Y
R2B2HPNA3FB40H,5,28,28,N,N
RFZVKPI36VRUL,3,64,81,N,Y
R2E9XMPB5D4WEF,4,28,35,N,N
R1G37ACUJ2X83A,4,37,42,N,N
R37XJG5XS3IUNZ,1,47,51,N,N
RLBV290ZQ7DR5,1,45,55,N,Y
R2G9ZGA1KR7JKH,4,26,35,N,N
R1AE552J2Y2NA0,5,34,38,N,Y
R3ACKQV1KMAC9R,5,16,22,N,Y
R35W0SP813QLQ,5,76,78,N,Y
RZ3ZVFNZ2MQP3,5,46,56,N,Y
R20UL3HQ7KS6IZ,5,30,37,N,Y
RXEQ6MHLJ8AHZ,1,41,41,N,Y
R1D2VMMDJF2M2E,2,21,24,N,N
R2A9JP1462V7TQ,1,15,22,N,Y
R1R95A5H63PYDZ,1,102,131,N,Y
R3OHWE7CUHQJ1Y,5,15,21,N,N
RVETBWNAU4CJL,4,26,27,N,Y
RJGLDU5VHQPG4,4,25,29,N,Y
R655UPI6WMUSM,1,37,42,N,Y
R3W4I0MJLFW1DO,5,22,30,N,N
R1UDDT3BPFVUDU,4,24,27,N,Y
R1ZWEGJVX0WPCP,3,12,22,N,Y
R2CPR3A6KEJVXX,4,21,22,N,N
RI517NU0XB8KY,2,31,35,N,Y
R30JGPKGD1WVR2,2,26,27,N,N
R1JAN381JW53ZT,4,26,27,N,Y
R2J6A1BWSLPTZY,3,22,28,N,N
R1QDOEIPZRJUCO,4,51,59,N,N
R15QBIVIYXD35M,1,52,60,N,Y
R1HP748LRE3S5Z,4,29,33,N,N
R3SUH33YN6NRTH,1,21,28,N,N
R6QIM98H2G9AP,5,29,35,N,N
R2ZTHEU2JV8A9B,5,23,29,N,N
R1BTTZ5D8C5PQU,1,20,24,N,Y
R34JO857H7IF7Q,5,26,28,N,Y
R3SJIGQL9KUH48,3,12,23,N,N
R13V5O2T9N1DVE,4,24,26,N,N
R3QL1V5CWUD5W2,5,39,41,N,Y
R3I5JDL8OBGZOZ,5,25,26,N,Y
R23FADHS5V2H6R,5,20,21,N,Y
R1EY8DV4HYHQTX,1,156,230,N,Y
R2LOQ8GVMFFAGZ,1,58,69,N,Y
R3H7369Q07OII,5,112,130,N,Y
R1PIUAJXMVPV0J,5,146,150,N,Y
R2MEQ6F3RBA8F5,5,57,68,N,Y
R1GRMLXQXC6OPZ,2,21,24,N,Y
R10XF3EFVSHK9I,1,17,23,N,Y
R23TPYPKOIJR1Z,5,60,75,N,N
R2XBZ44Y9TIK0C,4,48,61,N,N
R1N3MJNZ8RYP5Z,1,47,52,N,Y
R3IK0LJUN1YQ2C,5,21,28,N,N
R1K74DI80PR9UP,4,31,42,N,Y
R2UUXSEAPS39I0,1,12,22,N,N
R3E8KY1UFU4M47,5,157,173,N,N
R3J4KR71IQE31N,5,16,22,N,N
R57X5ZFN2XJIJ,5,19,21,N,N
R2Z4P1BN0L1ZPP,5,24,32,N,N
R2KZITE8PT4ZEF,5,16,26,N,N
RC4CGQZ9K6N1Z,5,25,36,N,Y
R1KE6ZIN9YM07U,5,61,78,N,Y
R3L11TF1XEBG19,5,72,95,N,N
RHPGUIOZVV4JQ,2,73,83,N,N
R1XX7D2FDM2DJC,5,97,114,N,Y
R2TI7OIEKJ7V8J,5,93,117,N,N
R5M8MTOGH6W9I,1,39,55,N,N
R34V6GHA9MDJ2L,5,214,243,N,Y
R1VW305P1G2WAR,5,26,33,N,N
R32T1RRAFVP7E,2,144,161,N,N
R2U3MFDU6R2H2G,5,29,38,N,Y
R1JEBGDLMBEWW1,5,33,39,N,Y
RUPOO0GC538JR,4,39,52,N,N
R34V3MXDRCK8MC,5,22,27,N,Y
R1NX7WMGWXLS6X,5,22,30,N,N
R18ASPJV59EFTX,5,21,28,N,N
R9QF0QPR14QCD,5,30,40,N,N
R23L5QP73NLTHC,5,101,122,N,N
RXYHOEQ2ZAOXF,5,19,32,N,N
RI98RSHJLS08F,5,19,24,N,N
R39G9R5YG4TU9C,3,58,65,N,Y
R2W2B6MRK7T001,5,16,23,N,N
R2N4A6IC9AGV06,1,27,49,N,N
R2G2PQ76HZ7JSP,1,124,133,N,Y
R2UXBUAB9ZBCVL,2,116,140,N,N
R282UAD3LD8TSD,1,53,61,N,N
R3OO9XJX860XSC,1,15,24,N,Y
R3AE9644Z4HFZC,2,13,23,N,N
R1KDEUTGFINC3R,2,14,22,N,N
R24YNP741J6KFM,5,81,86,N,N
RTD9V7HVV31B0,1,24,28,N,N
REQY0P0UTEDAW,2,15,24,N,Y
R1MEJID71LFC50,2,11,22,N,N
R34Q4EOW40L9F6,3,34,38,N,N
R2TZAWFDPSWPUA,1,13,24,N,N
R1WGYSM2T4AAP2,1,30,33,N,Y
R35IAWRLAX4MKR,5,15,27,N,N
R1J3KSM368Z19O,1,16,23,N,Y
RCXWBV4FFZHRJ,2,21,32,N,N
R1NLD15X4C221V,5,15,24,N,N
R9Q05ZSZV8GU,1,16,24,N,Y
R3E6GZZOBJVUE0,1,46,53,N,Y
R24IFXJIRO5FBU,3,23,26,N,N
RBW3ELD8A7W6X,2,13,25,N,Y
RUS5KFUZUBACQ,1,44,46,N,Y
R3TZJQXNE6YS7E,5,18,22,N,Y
RAWSASGQPV59A,1,52,90,N,N
R1DFCKT98BCSKC,1,290,316,N,Y
R2JTKPFCXY9J4Q,5,33,40,N,N
R33OTY8CWC7O6T,2,12,24,N,N
R1U1RQFMNRSKPV,5,15,24,N,Y
RNAJE50FZ0F2R,4,20,31,N,N
R25Y0NNPHJVI1Q,4,25,26,N,N
R2UVKTYD34O9WD,5,22,23,N,N
R1OUNI5Q7YHP2Y,3,105,122,N,N
R3LRPKCNRHXOAO,2,23,28,N,N
R1JNFNRYFXUQ8R,5,23,34,N,N
RAU8M8HKQFNWR,3,16,25,N,Y
R3CQU6VBOMQGWJ,4,13,21,N,N
RXF7YDFM9ZBWX,5,39,43,N,Y
RCW7POZ456FH1,5,105,111,N,Y
R1N4E6W6QTIYL3,5,25,37,N,N
R15YK5RQF00G5U,5,18,26,N,N
R30GOX3PG154RO,4,27,32,N,Y
R29KPDRS9ZUMH9,2,33,36,N,Y
R1IV0FFF6K2BSW,5,23,35,N,N
R3CEE2FF9QTMU6,1,41,60,N,Y
R3RRI1QSJADO32,1,14,28,N,N
R38MJ2QEKC7MRJ,1,32,38,N,Y
R3QIIV43X0DUVB,1,28,33,N,N
RY2H7UM1YKNT1,5,18,21,N,Y
R1D4K344R4736R,1,55,63,N,N
R3QJOE0BPLR9HU,5,60,62,N,Y
R281QANRARFXPE,5,552,656,N,N
R2GP9T6VC5OTMH,5,27,29,N,Y
R1958Y88LV29ED,5,30,32,N,N
R2UQJZWGX70DY1,5,35,47,N,N
R2X3QUHH6J42E0,4,19,25,N,Y
R291LN4V4P67HK,5,23,26,N,N
R2DI9AEJFVRMRD,1,129,157,N,Y
RKNUTWZI7E6IP,5,21,21,N,Y
R2DZBDNGQT94FB,1,20,23,N,Y
R2CN51EW1CW5XG,5,31,36,N,Y
R3L4UP2B9VRJQU,5,36,38,N,N
R246TE67CV6K41,5,37,42,N,Y
R23NZMTSYN9DM4,5,25,28,N,N
R2H8RD7TO6SIZ7,1,108,111,N,Y
RCJCPKACPL8L0,1,27,31,N,N
R1K0QXD6QJ968Y,5,13,22,N,Y
R142PU4WTT0Q70,5,39,49,N,N
R1UHLVY0TNEBEH,1,76,104,N,Y
R1E1UGIPO8FNN5,4,35,40,N,Y
RT7TU5E2GIMMJ,4,50,51,N,Y
R21KUVRIGTW889,1,33,35,N,Y
R1GN6D7AY0XA4C,3,29,30,N,Y
R2M2DKQPUXHUY6,5,19,26,N,Y
R37M6XVWN5VCX,2,23,23,N,Y
R3M8B0K4KL83BA,5,51,61,N,N
R492PZPKNZBGC,5,23,25,N,N
RQULU0RTB06WD,5,32,35,N,N
R3QWGLFX3A4JO8,5,25,27,N,N
R3LDXBGO225UC5,5,17,25,N,Y
R2JL2EYH0E7QM2,5,85,103,N,N
R3VK9PK6NW4R44,4,21,28,N,N
R1KKZ1GZZA8HDM,1,84,92,N,Y
RYPM94OYY8ARP,1,25,28,N,Y
R1OPYNOD93O4W3,5,39,54,N,N
RNUSB34TM515R,1,20,31,N,Y
RTLR1RG87TL9A,3,56,65,N,Y
RA0K7D4FGGMHK,5,98,99,N,Y
R1TMRFK7XZZMTH,3,53,67,N,N
R2R4BAOH6C014U,4,28,29,N,N
R1UCNKERZY3X8A,5,18,22,N,Y
R1B7HVFET7ULR2,4,30,39,N,N
RLI5G4WCTRX4O,5,14,21,N,N
R1SQKB8YVAWZA2,3,19,28,N,N
R3KI7EW6QA5STR,5,22,29,N,N
R2ZVXVXR3QUOFW,1,34,39,N,Y
R3UVR0C1NOMSAW,5,39,50,N,N
R3L5WD32WS0F27,1,29,37,N,Y
R174GC9HC6B8B9,2,24,25,N,Y
R24YG6BZ4QWWRK,5,22,22,N,Y
R37DBAOPRVZSKG,1,24,27,N,Y
R2SHEDM6QJGVNM,1,20,24,N,N
R23RWDIUZCBABU,3,22,28,N,Y
R2MM0XUPMJ8I8P,3,17,22,N,Y
R2OM42AW1WC9U,5,80,84,N,N
R30GX11RYFPGM1,1,19,21,N,Y
R34SECJ51OMBSV,5,25,30,N,N
R2T2TWO187RDMZ,5,54,68,N,Y
R2B1NN0621VWLE,1,29,36,N,Y
RJ7M21J3S3KX3,5,72,73,N,Y
R3E45M7MAR94KL,1,81,84,N,Y
R399XKJ5ELEFRH,5,16,21,N,N
RLSCUWJC8P5IS,2,21,28,N,Y
R3PZ6IC8195NK,1,18,23,N,N
R37OZK68SEH1UT,1,28,35,N,N
R2T1LZPXGE662X,1,19,23,N,Y
R1U167QWUA08R0,1,179,193,N,Y
R2RMY38IL24JX8,5,29,29,N,Y
R3LZ1TZXK1YMFJ,5,24,25,N,Y
R1C1DXYFA5JB9L,5,29,32,N,N
ROTDF2159XHOA,1,24,34,N,Y
RUR53M7OY6D90,1,29,33,N,N
R2RPDB2IOU3PCN,5,547,559,N,N
R1ONH815M9IR2V,5,38,51,N,N
R1S9X6NY3XVQX7,1,34,34,N,Y
R2ZAXKW82B436Z,4,182,202,N,Y
RFFG6CPOP07OC,1,22,29,N,N
R2A1MIUOFML9C4,1,42,44,N,N
R1H75CWMXKKXTL,4,24,27,N,Y
RY9MWN2YYJY52,5,17,24,N,N
R25IV4GZ964BMQ,4,20,22,N,Y
RLY27TT6STYT8,5,184,231,N,N
R4O1DRD9FB6ID,1,15,22,N,Y
R1WAJ70R82ADD7,1,15,22,N,Y
R2WEC10X8DY2TT,5,24,28,N,Y
R1G1SMDDX3HWD7,5,23,25,N,Y
ROYT371CT3L3B,3,21,27,N,Y
R37LECA06ZWSXA,1,48,57,N,Y
R1QKV1CELM2PW1,5,36,38,N,Y
RPWKJFPFUJZBH,5,36,39,N,Y
R2QJ3ITJR37WLN,1,36,39,N,Y
R1FFZG88KI5S5V,1,42,61,N,Y
RMOBZFJSANEY9,4,25,34,N,N
R3LG9IN5R12RCZ,1,30,42,N,Y
R278IMQEZCJGJ3,5,20,21,N,Y
RGWH25V2CKJRG,5,54,57,N,Y
R3BMM90OR80L5H,1,25,30,N,Y
R1FB8R0FVK3FDU,5,92,102,N,Y
R2D62R8SMV89WQ,5,28,28,N,Y
RYMHCNW77IOO5,2,14,21,N,N
R1INXCXHFNFQBM,5,21,24,N,Y
R3UTUNGXDF7S66,5,15,21,N,Y
R1ZBHW65H525D0,3,22,27,N,N
R3UZSQ63PPIXQT,5,32,36,N,Y
R3HZ0AZ6DCBATK,5,14,23,N,Y
R1EVY8GS24R35Y,1,17,23,N,N
R3VHZ36LQOLDNB,1,20,22,N,N
R37P6UHURQ5R70,5,34,44,N,Y
RQP4LO4383FTB,1,25,26,N,Y
R3FBL29W2J23A1,5,19,24,N,N
RYLM0G6WRMH7U,1,18,25,N,N
RQN0UDB4PE3MF,5,34,35,N,Y
R2KUSK44IGTP4T,5,61,65,N,N
R1SCMHU7XY8ICE,1,20,21,N,Y
R2F9D0NAFDBCOF,1,26,39,N,N
R3J42QNV4M5XHB,1,31,37,N,Y
R2EOFBFO5H1TEG,5,15,22,N,N
R3D9N0IV3C9481,5,62,69,N,N
R2GE20Z839WFBO,1,33,33,N,Y
R12H6CCNYM2XM4,2,22,31,N,Y
R35H9RNZ0PUU0B,1,18,25,N,N
R3UTWSSJBG3HEX,5,28,42,N,N
R3VM4214TEL5C,5,137,143,N,N
R17WZEQDG65DK4,5,88,101,N,Y
R3UYMU44NWLR0Q,2,59,67,N,Y
R3Z9XCQP9C7SS,5,30,31,N,Y
RZAE1OYOXEOAR,5,86,94,N,Y
RR7UWC1G81U50,5,36,38,N,Y
R2X3NTGKQL7SS5,1,21,23,N,N
R2PPJ58SUH5D9F,5,48,58,N,N
R13QTZGCZA1LP0,5,27,33,N,N
R3CI3N3YCZU7A5,3,270,306,N,Y
R3DOO5S6DLVRVC,5,80,86,N,N
RCDMHIQ000PLL,1,23,36,N,Y
R7ABNCWAZ5B2A,1,13,26,N,N
R3K0D1MAF71A3Z,2,14,22,N,Y
R1TBFM7966BSCZ,1,33,56,N,Y
RSFT92NP2OGDJ,5,20,27,N,N
R3H2LUDTGZ9VLC,5,19,22,N,N
R3SCVCAG8HWDW4,5,50,73,N,N
R3UIVE2IPUSEB1,5,24,29,N,N
R3A5JSWPGXWSI7,1,22,35,N,N
R2CBUA50DQC0ME,2,25,28,N,N
R1UA6BLPIPTXHF,5,47,69,N,N
RTCIB9GTMATKL,1,55,91,N,Y
R2335URTCIBAP3,5,19,23,N,Y
RWSRYZT5B6Q6L,5,24,36,N,N
RKD4K2G6EE7BE,3,19,25,N,Y
R3UBA5DTXHB0LR,5,26,38,N,N
R1PQPN2AHBTRPU,5,45,70,N,N
R1LOHFUXEX3TLW,4,28,43,N,Y
R2H632YP52ODLH,4,19,33,N,Y
R2YD2ZWLESOK5M,4,27,40,N,N
R1BL3EOEJR9ZZ8,4,12,22,N,N
R30FPR7SI59PEI,5,15,23,N,Y
RFFASPI4NUYCR,4,34,49,N,N
R2MY8G2MESQ1U,4,69,99,N,Y
R3MLQ1RCAIHDEZ,5,28,44,N,N
R3N036QNS8VYB5,5,14,21,N,N
R3NSDYMPN0WV6M,4,17,23,N,N
R2TQPAG88WL9IB,4,27,39,N,Y
R3CXGPAUXGU8F8,1,11,22,N,N
R1VDDY8KJDVHM4,4,330,442,N,Y
R1ONMDZNOBS6BV,5,22,33,N,Y
RO69FBP8ZXF1A,5,29,43,N,N
R3FJTID89IHDWR,5,18,29,N,N
R1S41I7PHZEMI1,4,75,108,N,N
R2QHIMJ43FDZII,1,88,99,N,N
R3MFHNRMGPFIZ8,5,74,93,N,N
R2SBVOPETVPRY3,1,14,21,N,Y
R4QTWBR0ZI97G,4,121,129,N,Y
R3GJ39SNAI1M3P,4,41,59,N,N
RS2RUGG5MLX5O,4,24,39,N,N
RO20XQ4XIKDS7,5,81,85,N,Y
R1DMO1J5TX0CPL,1,17,22,N,N
R2RKC587DU6P5N,5,131,147,N,N
R2EVTDMNGGM0TJ,3,22,22,N,N
R1Z8G7AWHWB839,1,27,37,N,Y
R137XECV2U93OL,3,49,55,N,N
RRO6OY4AW3AZH,4,24,25,N,N
R18G2J9JVMUX6M,1,92,99,N,Y
RTIT1H7AS328R,3,23,25,N,N
